datetime,open,high,low,close,volume
2020-01-01 05:30:00+05:30,338.93,354.98,337.65,353.2,471888.0
2020-01-02 05:30:00+05:30,354.0,364.4,353.7,356.7,434864.0
2020-01-03 05:30:00+05:30,358.0,358.0,346.0,347.3,104970.0
2020-01-06 05:30:00+05:30,345.0,345.0,338.5,341.58,103268.0
2020-01-07 05:30:00+05:30,347.48,347.48,340.5,341.6,87850.0
2020-01-08 05:30:00+05:30,340.98,343.05,334.68,341.85,73262.0
2020-01-09 05:30:00+05:30,347.0,347.0,341.5,342.8,55048.0
2020-01-10 05:30:00+05:30,346.0,349.3,341.5,344.18,96128.0
2020-01-13 05:30:00+05:30,346.98,348.68,337.15,341.45,90330.0
2020-01-14 05:30:00+05:30,341.5,345.53,340.2,342.03,41236.0
2020-01-15 05:30:00+05:30,342.53,356.0,342.5,354.2,325548.0
2020-01-16 05:30:00+05:30,356.0,357.5,345.93,350.03,140660.0
2020-01-17 05:30:00+05:30,356.25,356.25,350.25,351.68,92258.0
2020-01-20 05:30:00+05:30,353.95,356.0,345.5,351.13,183716.0
2020-01-21 05:30:00+05:30,347.58,363.5,347.53,357.05,398718.0
2020-01-22 05:30:00+05:30,358.0,368.0,358.0,363.08,512922.0
2020-01-23 05:30:00+05:30,366.8,370.0,359.23,369.38,177270.0
2020-01-24 05:30:00+05:30,369.38,369.38,361.53,364.88,155064.0
2020-01-27 05:30:00+05:30,361.25,364.88,351.6,360.83,256330.0
2020-01-28 05:30:00+05:30,362.5,366.35,355.0,361.25,93452.0
2020-01-29 05:30:00+05:30,364.3,368.5,347.08,350.45,126174.0
2020-01-30 05:30:00+05:30,347.63,353.73,340.3,344.58,84100.0
2020-01-31 05:30:00+05:30,347.48,358.0,344.5,350.48,478658.0
2020-02-01 05:30:00+05:30,350.5,360.98,345.5,354.4,103024.0
2020-02-03 05:30:00+05:30,351.5,357.75,345.33,354.3,69506.0
2020-02-04 05:30:00+05:30,354.5,362.73,354.18,358.48,173770.0
2020-02-05 05:30:00+05:30,362.45,362.45,350.05,357.1,319720.0
2020-02-06 05:30:00+05:30,352.0,354.5,350.0,352.75,148912.0
2020-02-07 05:30:00+05:30,356.88,356.88,348.03,354.85,32380.0
2020-02-10 05:30:00+05:30,355.0,357.23,349.28,350.55,365856.0
2020-02-11 05:30:00+05:30,353.98,354.0,342.55,349.95,113908.0
2020-02-12 05:30:00+05:30,354.35,354.35,344.1,350.05,231486.0
2020-02-13 05:30:00+05:30,345.05,353.98,345.05,350.58,150112.0
2020-02-14 05:30:00+05:30,350.48,351.33,348.3,350.63,137632.0
2020-02-17 05:30:00+05:30,347.08,352.43,347.08,350.55,387856.0
2020-02-18 05:30:00+05:30,350.0,356.8,347.93,353.3,137222.0
2020-02-19 05:30:00+05:30,352.58,361.0,348.28,359.3,76958.0
2020-02-20 05:30:00+05:30,357.48,360.78,355.0,358.58,82850.0
2020-02-24 05:30:00+05:30,359.5,367.0,355.55,360.73,164192.0
2020-02-25 05:30:00+05:30,359.5,362.45,352.18,356.75,110356.0
2020-02-26 05:30:00+05:30,351.0,361.8,351.0,358.8,90930.0
2020-02-27 05:30:00+05:30,354.08,362.78,348.08,356.55,153308.0
2020-02-28 05:30:00+05:30,353.05,353.05,335.5,348.2,179552.0
2020-03-02 05:30:00+05:30,350.0,360.0,343.0,349.38,169482.0
2020-03-03 05:30:00+05:30,349.5,356.9,346.2,354.0,95536.0
2020-03-04 05:30:00+05:30,353.98,356.88,344.0,352.35,92980.0
2020-03-05 05:30:00+05:30,352.55,355.63,346.98,353.18,88748.0
2020-03-06 05:30:00+05:30,347.0,353.9,343.13,349.3,78872.0
2020-03-09 05:30:00+05:30,348.45,354.45,342.5,343.58,175428.0
2020-03-11 05:30:00+05:30,342.98,349.98,340.0,343.18,107614.0
2020-03-12 05:30:00+05:30,335.5,338.0,315.02,323.8,220058.0
2020-03-13 05:30:00+05:30,290.58,331.43,259.05,326.73,187596.0
2020-03-16 05:30:00+05:30,317.63,317.63,293.75,301.35,962284.0
2020-03-17 05:30:00+05:30,295.5,300.98,290.5,297.5,254406.0
2020-03-18 05:30:00+05:30,299.95,299.95,282.75,285.88,72064.0
2020-03-19 05:30:00+05:30,278.5,278.5,253.83,263.68,264848.0
2020-03-20 05:30:00+05:30,263.68,277.5,243.95,255.43,92468.0
2020-03-23 05:30:00+05:30,240.0,252.28,210.03,234.65,135844.0
2020-03-24 05:30:00+05:30,251.98,281.5,231.5,251.13,178180.0
2020-03-25 05:30:00+05:30,251.13,262.48,238.03,257.73,36148.0
2020-03-26 05:30:00+05:30,260.0,284.45,260.0,273.75,140910.0
2020-03-27 05:30:00+05:30,274.05,287.5,260.0,270.15,45996.0
2020-03-30 05:30:00+05:30,270.0,277.5,252.5,274.68,88116.0
2020-03-31 05:30:00+05:30,274.75,282.5,270.5,275.48,52508.0
2020-04-01 05:30:00+05:30,275.48,279.38,266.1,271.3,76680.0
2020-04-03 05:30:00+05:30,277.48,277.48,249.0,257.05,235558.0
2020-04-07 05:30:00+05:30,260.02,269.93,249.58,254.48,144230.0
2020-04-08 05:30:00+05:30,255.98,259.6,252.5,255.55,67842.0
2020-04-09 05:30:00+05:30,256.52,264.73,251.98,256.93,215980.0
2020-04-13 05:30:00+05:30,257.0,257.0,245.0,255.05,98272.0
2020-04-15 05:30:00+05:30,260.9,262.5,250.15,252.53,118974.0
2020-04-16 05:30:00+05:30,253.5,253.65,246.33,247.75,108430.0
2020-04-17 05:30:00+05:30,255.0,261.0,245.0,245.98,123666.0
2020-04-20 05:30:00+05:30,252.0,254.48,242.5,243.98,155504.0
2020-04-21 05:30:00+05:30,242.5,244.4,235.5,236.95,164284.0
2020-04-22 05:30:00+05:30,242.25,243.48,235.5,242.4,76762.0
2020-04-23 05:30:00+05:30,244.4,246.43,237.55,240.33,166432.0
2020-04-24 05:30:00+05:30,241.5,242.5,233.83,234.15,109672.0
2020-04-27 05:30:00+05:30,236.0,237.58,232.6,234.48,103070.0
2020-04-28 05:30:00+05:30,237.0,239.0,232.1,236.78,835506.0
2020-04-29 05:30:00+05:30,238.98,239.0,234.05,236.75,146718.0
2020-04-30 05:30:00+05:30,239.68,247.0,235.0,237.25,645274.0
2020-05-04 05:30:00+05:30,235.0,237.98,230.0,231.88,133814.0
2020-05-05 05:30:00+05:30,235.0,239.68,231.0,233.78,212154.0
2020-05-06 05:30:00+05:30,240.85,257.5,236.18,252.3,1548102.0
2020-05-07 05:30:00+05:30,254.0,266.5,253.5,264.83,556438.0
2020-05-08 05:30:00+05:30,267.5,275.5,259.0,263.33,292394.0
2020-05-11 05:30:00+05:30,265.6,271.77,257.5,264.27,382558.0
2020-05-12 05:30:00+05:30,261.05,265.0,258.5,260.95,255966.0
2020-05-13 05:30:00+05:30,271.0,272.4,264.0,268.93,168114.0
2020-05-14 05:30:00+05:30,266.98,270.85,257.5,262.38,140958.0
2020-05-15 05:30:00+05:30,262.35,264.0,255.0,260.55,175452.0
2020-05-18 05:30:00+05:30,262.3,265.95,256.6,257.77,268096.0
2020-05-19 05:30:00+05:30,259.5,260.73,257.58,259.33,154644.0
2020-05-20 05:30:00+05:30,260.0,263.13,258.0,260.02,500998.0
2020-05-21 05:30:00+05:30,262.6,265.0,258.0,260.93,846080.0
2020-05-22 05:30:00+05:30,259.85,264.9,258.18,262.38,111376.0
2020-05-26 05:30:00+05:30,264.45,265.0,260.45,262.27,74330.0
2020-05-27 05:30:00+05:30,263.18,264.95,260.6,263.05,1164482.0
2020-05-28 05:30:00+05:30,262.63,275.35,262.52,267.77,527496.0
2020-05-29 05:30:00+05:30,267.5,270.18,262.08,262.77,202230.0
2020-06-01 05:30:00+05:30,265.0,279.5,264.27,275.7,197616.0
2020-06-02 05:30:00+05:30,275.5,287.4,272.5,280.02,211686.0
2020-06-03 05:30:00+05:30,280.65,284.23,280.0,280.13,120128.0
2020-06-04 05:30:00+05:30,280.3,287.0,280.0,285.02,401838.0
2020-06-05 05:30:00+05:30,285.95,286.75,280.25,286.02,183506.0
2020-06-08 05:30:00+05:30,287.5,292.5,286.85,290.73,149306.0
2020-06-09 05:30:00+05:30,287.77,292.35,286.5,290.95,74438.0
2020-06-10 05:30:00+05:30,291.0,294.88,290.5,294.15,94898.0
2020-06-11 05:30:00+05:30,296.83,296.83,292.73,295.05,379412.0
2020-06-12 05:30:00+05:30,286.5,293.6,286.18,292.6,57102.0
2020-06-15 05:30:00+05:30,291.5,299.08,291.02,295.98,121488.0
2020-06-16 05:30:00+05:30,299.5,299.85,288.05,289.75,115472.0
2020-06-17 05:30:00+05:30,286.02,298.0,286.02,296.73,49230.0
2020-06-18 05:30:00+05:30,296.73,297.5,290.0,292.35,53290.0
2020-06-19 05:30:00+05:30,292.55,307.43,286.13,300.8,368394.0
2020-06-22 05:30:00+05:30,302.0,309.5,300.05,308.05,193882.0
2020-06-23 05:30:00+05:30,304.02,309.5,302.5,308.1,92804.0
2020-06-24 05:30:00+05:30,304.5,307.98,300.93,306.05,142526.0
2020-06-25 05:30:00+05:30,307.48,311.02,302.5,304.8,94070.0
2020-06-26 05:30:00+05:30,305.0,317.75,303.0,313.63,343676.0
2020-06-29 05:30:00+05:30,317.45,318.1,311.25,315.95,102976.0
2020-06-30 05:30:00+05:30,319.48,320.58,315.5,317.55,129564.0
2020-07-01 05:30:00+05:30,319.0,323.0,315.25,319.13,90608.0
2020-07-02 05:30:00+05:30,318.0,324.5,316.0,321.2,215258.0
2020-07-03 05:30:00+05:30,322.5,322.55,314.0,320.68,103038.0
2020-07-06 05:30:00+05:30,320.05,327.15,319.58,325.68,180498.0
2020-07-07 05:30:00+05:30,326.25,341.0,325.05,339.78,314558.0
2020-07-08 05:30:00+05:30,335.8,366.65,335.08,360.58,405620.0
2020-07-09 05:30:00+05:30,361.28,375.5,357.93,371.25,345982.0
2020-07-10 05:30:00+05:30,372.5,375.0,350.5,365.88,263062.0
2020-07-13 05:30:00+05:30,365.0,367.0,350.0,362.4,191594.0
2020-07-14 05:30:00+05:30,361.0,371.5,356.0,368.28,188564.0
