datetime,open,high,low,close,volume
2020-01-01 05:30:00+05:30,392.06,393.62,387.39,390.6,92217.0
2020-01-02 05:30:00+05:30,391.28,399.12,388.99,396.0,97859.0
2020-01-03 05:30:00+05:30,396.15,401.01,390.45,393.57,62246.0
2020-01-06 05:30:00+05:30,399.07,403.74,388.51,390.11,359080.0
2020-01-07 05:30:00+05:30,398.97,401.01,390.31,391.77,197267.0
2020-01-08 05:30:00+05:30,387.29,390.21,383.1,386.8,83940.0
2020-01-09 05:30:00+05:30,392.69,398.09,390.31,392.84,174977.0
2020-01-10 05:30:00+05:30,396.73,417.27,396.73,404.13,959327.0
2020-01-13 05:30:00+05:30,404.62,436.93,404.62,431.77,859299.0
2020-01-14 05:30:00+05:30,431.97,436.05,423.4,424.47,298260.0
2020-01-15 05:30:00+05:30,426.32,438.0,421.55,431.19,714315.0
2020-01-16 05:30:00+05:30,436.83,436.83,425.06,431.82,293110.0
2020-01-17 05:30:00+05:30,433.13,440.92,427.88,438.97,271190.0
2020-01-20 05:30:00+05:30,439.95,442.77,431.43,439.22,155114.0
2020-01-21 05:30:00+05:30,435.86,440.58,430.6,432.16,219236.0
2020-01-22 05:30:00+05:30,434.59,437.66,426.32,428.36,111846.0
2020-01-23 05:30:00+05:30,429.87,442.33,427.44,434.5,175738.0
2020-01-24 05:30:00+05:30,437.51,437.51,426.32,427.68,56471.0
2020-01-27 05:30:00+05:30,426.32,432.06,423.35,425.54,244628.0
2020-01-28 05:30:00+05:30,426.71,433.43,425.44,428.51,152117.0
2020-01-29 05:30:00+05:30,431.58,431.58,426.47,430.21,99429.0
2020-01-30 05:30:00+05:30,430.26,437.03,425.88,428.32,364043.0
2020-01-31 05:30:00+05:30,431.97,443.55,430.7,437.47,192482.0
2020-02-01 05:30:00+05:30,438.1,451.63,410.8,414.93,774813.0
2020-02-03 05:30:00+05:30,410.75,432.16,401.99,425.83,210832.0
2020-02-04 05:30:00+05:30,426.32,428.17,385.54,391.82,338544.0
2020-02-05 05:30:00+05:30,398.09,406.76,392.25,395.47,196941.0
2020-02-06 05:30:00+05:30,397.95,404.91,395.66,401.11,128297.0
2020-02-07 05:30:00+05:30,402.67,406.66,392.94,395.22,105136.0
2020-02-10 05:30:00+05:30,395.61,395.61,384.47,386.46,75722.0
2020-02-11 05:30:00+05:30,389.14,394.83,375.9,377.56,682153.0
2020-02-12 05:30:00+05:30,380.28,381.55,367.92,374.25,185196.0
2020-02-13 05:30:00+05:30,378.38,378.38,360.13,366.51,243096.0
2020-02-14 05:30:00+05:30,370.35,373.76,361.11,371.28,120203.0
