datetime,open,high,low,close,volume
2020-01-01 05:30:00+05:30,2805.45,2818.0,2773.75,2796.05,0.0
2020-01-02 05:30:00+05:30,2818.4,2873.1,2818.2,2869.9,0.0
2020-01-03 05:30:00+05:30,2860.65,2867.75,2835.55,2848.35,0.0
2020-01-06 05:30:00+05:30,2828.25,2829.0,2761.45,2765.75,0.0
2020-01-07 05:30:00+05:30,2785.25,2815.25,2763.3,2785.9,0.0
2020-01-08 05:30:00+05:30,2751.2,2777.2,2736.4,2767.25,0.0
2020-01-09 05:30:00+05:30,2814.95,2820.45,2787.25,2806.8,0.0
2020-01-10 05:30:00+05:30,2820.6,2864.55,2803.2,2840.75,0.0
2020-01-13 05:30:00+05:30,2851.85,2877.35,2846.15,2874.1,0.0
2020-01-14 05:30:00+05:30,2880.5,2917.1,2876.85,2900.65,0.0
2020-01-15 05:30:00+05:30,2888.8,2927.95,2870.8,2921.45,0.0
2020-01-16 05:30:00+05:30,2920.1,2924.1,2872.5,2884.8,0.0
2020-01-17 05:30:00+05:30,2882.9,2895.0,2860.6,2864.65,0.0
2020-01-20 05:30:00+05:30,2872.7,2882.35,2832.25,2835.85,0.0
2020-01-21 05:30:00+05:30,2823.65,2845.75,2794.35,2799.95,0.0
2020-01-22 05:30:00+05:30,2804.8,2806.15,2749.5,2756.75,0.0
2020-01-23 05:30:00+05:30,2759.05,2779.35,2750.95,2769.25,0.0
2020-01-24 05:30:00+05:30,2772.4,2808.0,2756.9,2796.2,0.0
2020-01-27 05:30:00+05:30,2766.7,2767.65,2698.5,2709.75,0.0
2020-01-28 05:30:00+05:30,2705.75,2706.95,2625.2,2642.25,0.0
2020-01-29 05:30:00+05:30,2673.1,2700.4,2662.35,2665.85,0.0
2020-01-30 05:30:00+05:30,2667.4,2669.55,2621.05,2628.9,0.0
2020-01-31 05:30:00+05:30,2642.25,2645.7,2559.85,2569.0,0.0
2020-02-01 05:30:00+05:30,2557.4,2575.9,2460.0,2480.55,0.0
2020-02-03 05:30:00+05:30,2475.45,2522.7,2458.45,2510.95,0.0
2020-02-04 05:30:00+05:30,2537.6,2598.85,2523.7,2594.25,0.0
2020-02-05 05:30:00+05:30,2605.7,2677.8,2585.8,2665.4,0.0
2020-02-06 05:30:00+05:30,2684.75,2708.65,2662.75,2688.75,0.0
