datetime,open,high,low,close,volume
2020-01-01 05:30:00+05:30,927.0,929.0,913.55,923.8,131875.0
2020-01-02 05:30:00+05:30,923.8,926.5,890.5,894.05,360884.0
2020-01-03 05:30:00+05:30,894.0,900.8,878.45,883.7,235166.0
2020-01-06 05:30:00+05:30,883.0,883.0,868.05,875.2,99636.0
2020-01-07 05:30:00+05:30,878.0,898.6,877.05,885.8,781520.0
2020-01-08 05:30:00+05:30,884.8,894.7,877.0,883.95,151534.0
2020-01-09 05:30:00+05:30,889.6,889.7,878.0,883.3,388633.0
2020-01-10 05:30:00+05:30,883.3,892.0,870.0,876.5,43647.0
2020-01-13 05:30:00+05:30,874.0,891.0,872.1,882.5,104195.0
2020-01-14 05:30:00+05:30,889.0,934.9,883.4,900.35,787576.0
2020-01-15 05:30:00+05:30,900.3,910.0,895.0,901.4,75668.0
2020-01-16 05:30:00+05:30,906.95,908.35,885.0,889.15,99901.0
2020-01-17 05:30:00+05:30,893.0,904.5,882.45,898.1,85568.0
2020-01-20 05:30:00+05:30,898.1,901.2,883.25,885.9,57759.0
2020-01-21 05:30:00+05:30,883.5,886.8,878.0,880.0,731989.0
2020-01-22 05:30:00+05:30,886.0,894.0,880.05,888.9,289067.0
2020-01-23 05:30:00+05:30,889.0,914.05,881.05,911.1,178428.0
2020-01-24 05:30:00+05:30,915.0,919.9,900.15,908.45,340980.0
2020-01-27 05:30:00+05:30,907.95,909.45,886.0,891.1,56764.0
2020-01-28 05:30:00+05:30,890.0,927.5,890.0,925.5,567745.0
2020-01-29 05:30:00+05:30,933.0,949.7,930.3,936.6,140355.0
2020-01-30 05:30:00+05:30,933.0,939.35,911.15,918.95,43631.0
2020-01-31 05:30:00+05:30,920.0,932.0,910.05,929.85,51751.0
2020-02-01 05:30:00+05:30,915.55,943.0,912.1,921.45,48647.0
2020-02-03 05:30:00+05:30,920.1,929.3,884.0,893.85,598456.0
2020-02-04 05:30:00+05:30,895.05,924.6,895.05,913.35,82392.0
2020-02-05 05:30:00+05:30,920.0,923.9,913.35,920.95,48743.0
2020-02-06 05:30:00+05:30,923.6,947.9,921.7,942.95,169633.0
2020-02-07 05:30:00+05:30,949.05,956.95,918.2,937.4,1380903.0
2020-02-10 05:30:00+05:30,938.7,942.65,925.5,930.05,193759.0
2020-02-11 05:30:00+05:30,935.2,938.05,907.2,913.3,86789.0
2020-02-12 05:30:00+05:30,918.0,920.0,881.0,889.95,132362.0
2020-02-13 05:30:00+05:30,896.9,897.55,884.0,891.7,81925.0
2020-02-14 05:30:00+05:30,888.0,911.2,888.0,906.75,180005.0
2020-02-17 05:30:00+05:30,913.95,924.0,907.0,916.95,82913.0
2020-02-18 05:30:00+05:30,916.95,921.0,886.1,895.15,115579.0
2020-02-19 05:30:00+05:30,900.0,912.35,892.0,894.9,52228.0
2020-02-20 05:30:00+05:30,896.0,914.5,894.1,900.65,236728.0
2020-02-24 05:30:00+05:30,900.0,904.95,885.0,886.15,30909.0
2020-02-25 05:30:00+05:30,888.0,894.0,879.5,884.35,174600.0
2020-02-26 05:30:00+05:30,882.95,884.0,840.0,851.9,549141.0
2020-02-27 05:30:00+05:30,863.75,900.9,851.25,896.7,258200.0
2020-02-28 05:30:00+05:30,876.7,892.0,848.0,871.55,266548.0
2020-03-02 05:30:00+05:30,876.1,888.15,864.45,876.55,141075.0
2020-03-03 05:30:00+05:30,878.95,893.55,862.15,873.45,551864.0
2020-03-04 05:30:00+05:30,869.1,869.95,814.0,840.0,642750.0
2020-03-05 05:30:00+05:30,853.9,863.35,820.1,831.7,549126.0
2020-03-06 05:30:00+05:30,824.95,834.0,810.0,821.4,149805.0
2020-03-09 05:30:00+05:30,815.05,818.8,786.8,793.1,124246.0
2020-03-11 05:30:00+05:30,798.0,811.1,768.85,778.45,282634.0
2020-03-12 05:30:00+05:30,759.95,766.45,720.0,735.0,597040.0
2020-03-13 05:30:00+05:30,678.0,774.0,675.0,749.8,521938.0
2020-03-16 05:30:00+05:30,741.65,741.65,678.0,691.85,175140.0
2020-03-17 05:30:00+05:30,709.75,726.0,655.0,700.85,3789137.0
2020-03-18 05:30:00+05:30,705.15,730.0,679.0,687.55,125774.0
2020-03-19 05:30:00+05:30,655.0,700.0,655.0,662.15,2652979.0
2020-03-20 05:30:00+05:30,662.15,706.25,653.4,699.15,797592.0
2020-03-23 05:30:00+05:30,676.0,683.95,630.0,642.1,67623.0
2020-03-24 05:30:00+05:30,669.95,696.5,638.75,680.95,126665.0
2020-03-25 05:30:00+05:30,660.0,759.65,660.0,727.3,225930.0
2020-03-26 05:30:00+05:30,712.0,750.0,681.8,689.7,187983.0
2020-03-27 05:30:00+05:30,695.05,712.35,669.0,686.3,430960.0
2020-03-30 05:30:00+05:30,670.9,670.9,636.0,641.4,364240.0
2020-03-31 05:30:00+05:30,651.1,669.65,641.3,664.45,224184.0
2020-04-01 05:30:00+05:30,660.0,679.8,646.05,675.65,100418.0
2020-04-03 05:30:00+05:30,692.95,748.0,661.0,671.6,382268.0
2020-04-07 05:30:00+05:30,690.0,697.7,664.9,670.35,241387.0
2020-04-08 05:30:00+05:30,674.9,690.0,670.05,673.4,150563.0
2020-04-09 05:30:00+05:30,675.0,699.0,670.15,675.6,407257.0
2020-04-13 05:30:00+05:30,676.0,679.0,670.3,670.55,61067.0
2020-04-15 05:30:00+05:30,672.5,692.65,668.1,670.8,358945.0
2020-04-16 05:30:00+05:30,671.0,702.05,663.6,686.65,210174.0
2020-04-17 05:30:00+05:30,694.8,750.0,688.2,726.8,276442.0
2020-04-20 05:30:00+05:30,737.0,755.0,707.5,749.9,662760.0
2020-04-21 05:30:00+05:30,737.5,758.65,675.0,677.8,347245.0
2020-04-22 05:30:00+05:30,677.8,684.8,653.0,673.95,144390.0
2020-04-23 05:30:00+05:30,678.95,702.2,666.05,695.8,173894.0
2020-04-24 05:30:00+05:30,696.8,696.8,661.0,673.65,469620.0
2020-04-27 05:30:00+05:30,679.0,724.9,676.55,698.2,439298.0
2020-04-28 05:30:00+05:30,703.9,717.0,700.3,712.55,158919.0
2020-04-29 05:30:00+05:30,718.0,724.8,703.0,706.3,304560.0
2020-04-30 05:30:00+05:30,714.9,750.35,712.0,728.65,307080.0
2020-05-04 05:30:00+05:30,718.0,723.5,692.55,700.8,743496.0
2020-05-05 05:30:00+05:30,710.0,733.3,706.7,714.55,122534.0
2020-05-06 05:30:00+05:30,710.2,747.95,700.8,742.0,272043.0
2020-05-07 05:30:00+05:30,748.0,773.95,747.65,755.05,340244.0
2020-05-08 05:30:00+05:30,761.1,763.15,735.0,739.9,91859.0
2020-05-11 05:30:00+05:30,743.1,789.9,743.1,777.7,356175.0
2020-05-12 05:30:00+05:30,775.1,811.55,752.95,806.4,376055.0
2020-05-13 05:30:00+05:30,821.0,829.85,785.65,803.0,325292.0
2020-05-14 05:30:00+05:30,825.0,834.9,790.1,803.4,412284.0
2020-05-15 05:30:00+05:30,811.0,854.0,811.0,845.3,669230.0
2020-05-18 05:30:00+05:30,841.0,865.0,796.1,801.3,237027.0
