datetime,open,high,low,close,volume
2020-01-01 05:30:00+05:30,749.08,753.57,742.91,744.94,12974354.0
2020-01-02 05:30:00+05:30,746.12,760.41,746.12,757.62,16407612.0
2020-01-03 05:30:00+05:30,756.48,760.75,751.55,758.53,19441144.0
2020-01-06 05:30:00+05:30,750.07,753.97,739.21,740.94,22715640.0
2020-01-07 05:30:00+05:30,749.57,757.22,746.86,752.34,15456440.0
2020-01-08 05:30:00+05:30,747.6,757.2,745.13,746.69,14867482.0
2020-01-09 05:30:00+05:30,759.25,764.87,755.62,763.88,13880670.0
2020-01-10 05:30:00+05:30,765.81,768.79,759.76,763.71,11560500.0
2020-01-13 05:30:00+05:30,762.43,769.16,759.15,761.76,16937600.0
2020-01-14 05:30:00+05:30,759.94,764.87,750.98,754.71,14653132.0
2020-01-15 05:30:00+05:30,757.89,759.89,749.2,751.97,14654358.0
2020-01-16 05:30:00+05:30,754.51,761.59,754.02,758.9,11902928.0
2020-01-17 05:30:00+05:30,766.6,782.12,766.45,780.17,27296250.0
2020-01-20 05:30:00+05:30,793.99,793.99,753.23,756.16,30151900.0
2020-01-21 05:30:00+05:30,754.31,762.82,751.05,756.93,17530838.0
2020-01-22 05:30:00+05:30,761.91,763.27,755.55,756.66,9563510.0
2020-01-23 05:30:00+05:30,758.21,760.9,750.41,753.45,10420400.0
2020-01-24 05:30:00+05:30,753.52,758.14,749.35,750.83,13552432.0
2020-01-27 05:30:00+05:30,747.55,752.26,742.67,743.43,12402998.0
2020-01-28 05:30:00+05:30,744.44,745.13,722.24,726.26,22727738.0
2020-01-29 05:30:00+05:30,727.39,737.43,722.46,730.26,22926300.0
2020-01-30 05:30:00+05:30,729.84,730.18,710.59,712.44,20754832.0
2020-01-31 05:30:00+05:30,717.01,717.13,694.41,696.6,32194210.0
2020-02-01 05:30:00+05:30,693.47,704.15,676.59,682.64,22337818.0
2020-02-03 05:30:00+05:30,676.0,690.83,672.62,683.7,28453212.0
2020-02-04 05:30:00+05:30,690.85,706.89,689.77,703.88,23516760.0
2020-02-05 05:30:00+05:30,708.07,716.91,705.8,714.79,17113364.0
2020-02-06 05:30:00+05:30,717.55,723.91,710.64,719.37,14395618.0
2020-02-07 05:30:00+05:30,716.02,716.68,704.82,707.46,11311148.0
2020-02-10 05:30:00+05:30,704.67,713.3,696.01,708.42,14028654.0
2020-02-11 05:30:00+05:30,714.24,723.52,713.08,716.88,12970044.0
2020-02-12 05:30:00+05:30,718.56,727.79,717.99,725.54,12538088.0
2020-02-13 05:30:00+05:30,729.22,729.22,721.74,727.44,12567822.0
2020-02-14 05:30:00+05:30,728.97,740.91,717.05,734.08,19666402.0
2020-02-17 05:30:00+05:30,734.77,743.23,727.52,729.47,12181930.0
