datetime,open,high,low,close,volume
2020-01-01 05:30:00+05:30,164.5,164.95,163.0,163.35,642850.0
2020-01-02 05:30:00+05:30,163.7,170.9,163.35,170.35,2954927.0
2020-01-03 05:30:00+05:30,169.8,169.8,164.0,165.15,2231107.0
2020-01-06 05:30:00+05:30,164.55,164.55,160.0,160.5,2420889.0
2020-01-07 05:30:00+05:30,162.5,165.4,158.45,161.25,2654726.0
2020-01-08 05:30:00+05:30,159.8,162.85,159.0,162.4,1664694.0
2020-01-09 05:30:00+05:30,164.55,166.9,163.1,165.35,2997881.0
2020-01-10 05:30:00+05:30,165.35,169.5,165.25,168.65,2799088.0
2020-01-13 05:30:00+05:30,169.4,171.0,168.05,170.55,2525447.0
2020-01-14 05:30:00+05:30,171.5,175.5,171.05,173.65,3906967.0
2020-01-15 05:30:00+05:30,174.3,176.65,172.7,176.0,1980997.0
2020-01-16 05:30:00+05:30,175.95,177.1,174.15,176.0,1625739.0
2020-01-17 05:30:00+05:30,177.0,182.35,176.85,180.0,6393789.0
2020-01-20 05:30:00+05:30,180.0,180.2,173.15,174.0,2284994.0
2020-01-21 05:30:00+05:30,173.3,175.8,171.95,174.85,1515394.0
2020-01-22 05:30:00+05:30,175.5,175.5,173.35,174.25,1035978.0
2020-01-23 05:30:00+05:30,175.55,177.2,174.7,175.15,2318536.0
2020-01-24 05:30:00+05:30,175.5,178.85,174.75,177.5,1495711.0
2020-01-27 05:30:00+05:30,177.0,178.35,174.05,174.75,1465065.0
2020-01-28 05:30:00+05:30,175.25,177.05,172.85,173.9,1206153.0
2020-01-29 05:30:00+05:30,174.55,175.8,173.5,174.2,1067364.0
2020-01-30 05:30:00+05:30,175.0,175.5,170.1,171.45,1195534.0
2020-01-31 05:30:00+05:30,172.0,172.3,165.5,166.5,2059074.0
2020-02-01 05:30:00+05:30,167.0,169.65,163.2,165.6,2237372.0
2020-02-03 05:30:00+05:30,164.25,170.7,159.6,161.05,3345011.0
2020-02-04 05:30:00+05:30,163.5,165.15,160.5,161.55,3108857.0
2020-02-05 05:30:00+05:30,162.55,169.6,161.5,168.4,12937250.0
2020-02-06 05:30:00+05:30,169.9,170.8,163.2,165.1,5431485.0
2020-02-07 05:30:00+05:30,165.1,166.7,163.5,164.0,2268574.0
2020-02-10 05:30:00+05:30,163.6,164.45,159.65,162.1,3784007.0
2020-02-11 05:30:00+05:30,163.2,164.5,160.75,161.4,1568825.0
2020-02-12 05:30:00+05:30,161.7,162.7,160.25,161.95,1714945.0
2020-02-13 05:30:00+05:30,162.1,162.55,160.0,161.25,1501341.0
2020-02-14 05:30:00+05:30,161.8,163.25,158.3,159.05,1605188.0
2020-02-17 05:30:00+05:30,159.3,159.3,153.35,154.45,2621877.0
2020-02-18 05:30:00+05:30,154.9,154.9,150.35,151.35,3980792.0
2020-02-19 05:30:00+05:30,152.1,153.15,150.35,150.8,3867262.0
2020-02-20 05:30:00+05:30,150.6,159.2,149.75,158.0,6419252.0
